User-ID,Location,Age
46690, switzerland,27
46862, usa,37
46892, usa,35
46904, usa,37
46907, usa,37
46909, usa,31
47050, usa,55
47117, usa,34
47118, usa,42
47127, usa,35
47128, usa,33
47145, canada,36
47152, usa,33
47250, usa,37
47279, usa,29
47293, usa,41
47315, usa,49
47316, usa,37
47368, usa,37
47375,Global,38
47458, usa,37
47465, south korea,23
47512, italy,28
47581, united kingdom,35
47594, usa,52
47605, canada,27
47609, usa,34
47758, usa,49
47779, usa,37
47793, usa,37
47807, usa,31
47856, canada,32
47925, usa,37
47929, usa,49
47971, canada,40
47975, usa,37
47987, usa,38
47996, usa,27
48025, usa,43
48037, usa,16
48046, usa,37
48057, canada,36
48143, usa,37
48213, usa,37
48215, usa,37
48217, usa,40
48261, usa,53
48268, austria,18
48305, usa,37
48355, usa,35
48382, usa,37
48388, canada,36
48424, usa,49
48430, usa,38
48468, usa,50
48494, usa,51
48519, usa,37
48579, usa,24
48595, usa,23
48630, usa,34
48743,Global,38
48753, usa,37
48779, japan,43
48911, usa,57
48929, usa,37
48970, usa,37
48975, usa,37
48995, usa,44
49061, usa,37
49109, usa,38
49154, usa,41
49155,Global,26
49177,Global,38
49204, usa,14
49212, usa,38
49225, usa,37
49262, usa,26
49289, canada,36
49300, usa,37
49313, usa,37
49314, usa,37
49324, usa,37
49392, usa,28
49403, usa,47
49404, usa,37
49422, germany,31
49423, usa,26
49460, usa,37
49635, usa,37
49646, usa,14
49668, usa,45
49679, usa,36
49683, usa,23
49753, usa,14
49766, usa,37
49771,Global,35
49792, usa,37
49809, usa,37
49827, usa,28
49842, usa,40
49889, usa,37
49900, usa,48
49980, usa,27
49994, usa,40
50064, usa,25
50073, usa,37
50092, usa,48
50098, usa,37
50110, usa,60
50114, usa,37
50129,Global,38
50130, usa,53
50141, usa,58
50143, sweden,16
50165, usa,41
50193, canada,27
50204, usa,36
50205, usa,62
50225, usa,37
50321, spain,40
50504,Global,38
50526, usa,30
50539, usa,42
50547, canada,32
50560, usa,37
50612, usa,37
50650, usa,35
50681, usa,50
50711, usa,37
50714, usa,14
50730, usa,37
50749, united kingdom,33
50823, usa,37
50832, usa,37
50849, canada,52
50859, usa,26
50862, usa,37
50895, usa,37
50955, usa,34
50972, usa,37
51071, usa,30
51082, usa,30
51094, canada,36
51100, usa,25
51165, canada,35
51192, usa,48
51207, usa,35
51252, usa,37
51350,Global,38
51359, usa,37
51364, canada,40
51365, usa,48
51386, usa,41
51403, germany,32
51440, usa,37
51450, usa,54
51463, united kingdom,33
51511, usa,25
51526, usa,34
51545, usa,67
51559, usa,54
51589, usa,37
51627, usa,24
51655, usa,73
51663, usa,43
51665, usa,33
51682, canada,36
51742, usa,37
51783, usa,36
51803, canada,34
51805, usa,36
51856, usa,59
51883, usa,31
51891, usa,37
51924, canada,36
51926, usa,37
51962, usa,37
51974, germany,31
51992, usa,43
52002, usa,37
52011, canada,37
52021, usa,27
52044, usa,46
52141, usa,32
52159, usa,49
52175, usa,37
52199, usa,47
52256, usa,17
52293, usa,61
52350, portugal,31
52425, usa,37
52435, usa,37
52438, usa,37
52472, usa,209
52521, usa,38
52532, usa,36
52584, usa,45
52586, united kingdom,26
52614, usa,33
52670, usa,37
52807, canada,38
52811, usa,33
52853, usa,61
52887, usa,37
52903, usa,40
52917, usa,42
52968, usa,33
52994, usa,37
53042, usa,59
53046, usa,37
53069,Global,38
53077, usa,45
53140, usa,37
53174, usa,29
53189, usa,37
53205, usa,37
53220, usa,36
53229, usa,35
53241, usa,37
53256, usa,21
53265, usa,46
53278, canada,34
53281, canada,36
53304, usa,52
53332, usa,41
53365, usa,29
53377, usa,37
53392, usa,34
53408, usa,22
53414, usa,49
53418, usa,28
53420, usa,33
53430, usa,25
53456,Global,38
53458,Global,54
53515,Global,38
53520, canada,59
53537, usa,37
53575, usa,30
53577, usa,37
53590, switzerland,40
53605, philippines,17
53614, portugal,30
53628, france,22
53663, usa,51
53664, canada,36
53729, australia,33
53775, usa,35
53841, usa,26
53846, usa,55
53942, usa,31
53978, usa,37
54005, usa,59
54010, netherlands,41
54072, usa,37
54076, canada,36
54193, usa,27
54206, usa,24
54208, usa,52
54218, germany,27
54222, usa,37
54283, usa,33
54290, usa,35
54335, usa,43
54374, canada,24
54412, australia,45
54453, usa,37
54492, usa,34
54497, usa,48
54511, usa,50
54512, usa,47
54528, usa,55
54547, usa,36
54564, usa,34
54578,Global,38
54589, usa,49
54605, usa,37
54622, malaysia,24
54624, usa,34
54652, usa,30
54731, switzerland,28
54740, usa,34
54817, united kingdom,25
54884, usa,33
54889, usa,37
54898, usa,35
54911, usa,17
54968, netherlands,35
55006, canada,34
55027, usa,44
55065, usa,31
55075, usa,33
55097, usa,37
55142, usa,47
55178, usa,25
55187, usa,48
55202, usa,37
55242, canada,30
55270, usa,37
55272, usa,37
55375, canada,18
55398, usa,37
55408, usa,37
55421, usa,37
55438, usa,42
55441, usa,32
55448, usa,37
55486, usa,37
55487, usa,37
55490, usa,25
55492, usa,43
55493, canada,35
55518, usa,18
55548, usa,37
55550, usa,42
55559, usa,34
55562, usa,37
55607, usa,37
55631, usa,37
55655, usa,70
55665, usa,37
55720, usa,34
55734, canada,37
55751, usa,37
55779, usa,43
55787, usa,37
55789, usa,35
55799, canada,36
55826,Global,24
55858, canada,28
55892, usa,45
55927, usa,17
55942, usa,55
55955, china,38
55961, usa,37
55973, usa,37
56102, usa,37
56110, usa,37
56157, usa,36
56198, usa,41
56201, usa,65
56246, canada,37
56271, united kingdom,22
56272, canada,19
56307, usa,37
56315, usa,36
56360, austria,35
56391, usa,40
56399, united kingdom,63
56447, usa,22
56470, germany,30
56496,Global,38
56554, usa,39
56623, usa,36
56625, usa,26
56654, usa,37
56661, usa,37
56663, usa,22
56707,Global,38
56723, canada,36
56739, usa,39
56751, usa,44
56804, new zealand,34
56856, usa,23
56905,Global,38
56917, usa,2
56959, usa,52
56985, usa,34
57006, usa,30
57037, usa,48
57068, usa,37
57072, usa,56
57095, usa,18
57105, usa,32
57108, usa,38
57124, usa,38
57200, usa,35
57221, usa,37
57234, usa,37
57247, usa,37
57255, usa,37
57267, usa,37
57269, usa,52
57302, usa,32
57369, usa,63
57398, usa,39
57412, portugal,25
57423, usa,37
57449, germany,29
57599, usa,27
57601, usa,37
57612, united kingdom,34
57620,Global,38
57632,Global,38
57661, usa,54
57713, usa,52
57725, usa,43
57726, usa,19
57833, usa,58
57863, usa,42
57920, usa,39
57935, usa,19
57949, usa,37
57959, usa,37
57960,Global,26
57976, usa,37
57999, usa,21
58062, usa,52
58067, euskal herria,26
58142, usa,43
58151, usa,2
58156, usa,58
58167, usa,20
58194, usa,39
58210, united kingdom,23
58224, usa,37
58236,Global,38
58255, usa,14
58325, usa,32
58342, usa,60
58351, usa,27
58363, usa,81
58379, spain,33
58382, usa,37
58389, usa,57
58458, united kingdom,23
58529, usa,36
58594, usa,33
58612, usa,54
58629, usa,34
58641, usa,21
58644, usa,46
58708, usa,49
58768, canada,35
58792, usa,37
58855, usa,38
58860, usa,41
58877, canada,36
58911, usa,58
58961, usa,34
58964, usa,37
59038, usa,28
59059, usa,19
59148, usa,37
59150, canada,37
59172, canada,36
59180, usa,55
59189, usa,33
59206, united kingdom,33
59208, usa,43
59209, canada,41
59216, usa,37
59254, canada,45
59267, usa,37
59269, usa,37
59297, usa,34
59305, usa,27
59390, usa,37
59430, usa,48
59490, usa,52
59499, usa,38
59504, usa,39
59524, usa,37
59554, usa,42
59595, usa,37
59612, usa,37
59656, usa,53
59676, usa,53
59727, usa,24
59770, usa,37
59808, usa,32
59812, usa,48
59820, usa,24
59885, usa,31
59895,Global,38
59912, usa,27
59933, canada,66
59944, canada,17
59971, usa,27
60011, usa,36
60029, usa,42
60031, usa,37
60040, usa,37
60041, usa,29
60050, usa,40
60079, usa,49
60080, usa,39
60083, usa,53
60098, usa,35
60114, usa,37
60130, usa,41
60140, usa,48
60146, usa,37
60157, usa,37
60168, usa,37
60178, usa,47
60211, usa,37
60244, usa,47
60251, usa,33
60253, usa,37
60255, usa,33
60263, usa,52
60278, usa,37
60287, usa,42
60307, usa,46
60319, usa,37
60336, usa,49
60337, usa,50
60392, usa,43
60412, usa,37
60424, united kingdom,33
60427, united kingdom,37
60445, usa,31
60475, usa,37
60476, canada,35
60488, usa,59
60546, usa,37
60569, usa,41
60583, usa,37
60621, usa,57
60631, usa,34
60683, usa,47
60684, usa,37
60703, usa,30
60707, usa,38
60797, united kingdom,24
60809, france,33
60816, usa,54
60823, usa,49
60858, usa,25
60905, singapore,27
60941, usa,37
60944, usa,37
60977, usa,37
61021, canada,38
61028, usa,50
61038, usa,53
61042, usa,37
61146, usa,24
61147, austria,44
61205, usa,51
61211, usa,65
61216, usa,37
61257, usa,25
61283, usa,37
61296, usa,24
61297, germany,23
61307, usa,21
61348, usa,28
61354, usa,47
61427, usa,37
61448, usa,37
61619, usa,37
61668, usa,41
61704, usa,58
61759, usa,37
61775, usa,35
61798, usa,37
61835, usa,34
61845, usa,37
61852, usa,52
61854, usa,37
61886, usa,42
61888, usa,46
61899, usa,37
61901, usa,63
61910, usa,44
61935, usa,70
62009, usa,37
62069, usa,68
62133, usa,30
62150, canada,26
62172, canada,19
62193, usa,37
62239, canada,9
62272, usa,30
62303, ireland,31
62316, usa,29
62339, australia,33
62348, usa,67
62378, usa,37
62381, usa,57
62457, usa,37
62464, usa,26
62471, canada,33
62475, usa,54
62486, usa,36
62511, usa,65
62542, usa,40
62558, usa,37
62582, usa,37
62662, usa,39
62688, usa,31
62706, usa,28
62716, usa,53
62747, usa,37
62755, usa,50
62862, usa,47
62881, usa,39
62891, usa,27
62895, united kingdom,39
62926, usa,66
62954, usa,37
62958, usa,23
62966, usa,23
62968, usa,23
63004, usa,44
63024, usa,52
63033, usa,37
63105, usa,44
63243, canada,33
63293, usa,37
63358, usa,54
63360, usa,29
63389, usa,25
63394, usa,22
63452, usa,20
63489, canada,43
63494, usa,23
63506, canada,36
63507, usa,37
63545, philippines,28
63595,Global,41
63625, usa,15
63643, usa,24
63644, australia,33
63665, switzerland,24
63714, united kingdom,29
63829, usa,20
63854, canada,45
63865, usa,39
63923, ireland,21
63938, usa,37
63956, usa,28
63993, usa,43
63998, usa,28
64010, canada,36
64012, canada,36
64015, canada,28
64063, usa,34
64075, usa,46
64111, usa,23
64120, usa,37
64126, usa,31
64137, usa,41
64215,Global,38
64220, usa,37
64241, usa,43
64249, usa,40
64270, usa,37
64271, usa,34
64310, usa,46
64316, united kingdom,21
64320, usa,37
64346, usa,37
64396, usa,37
64435, usa,51
64436, usa,36
64440, usa,34
64448, netherlands,23
64449, canada,29
64521, usa,52
64535, usa,43
64629, usa,57
64679, usa,37
64683, usa,54
64743, usa,65
64763, usa,43
64846, usa,37
64946, usa,34
65008, canada,36
65032, usa,17
65038, usa,28
65068, usa,61
65098, usa,14
65145, usa,54
65183, usa,33
65191, usa,37
65208, usa,30
65228, usa,58
65238, usa,31
65258, usa,42
65350,Global,38
65370, usa,35
65382, canada,43
65387, usa,36
65401, usa,41
65409, usa,44
65444, usa,56
65484, usa,51
65487, usa,49
65497,Global,18
65584, usa,26
65653, usa,37
65663, usa,32
65665, australia,40
65769,Global,36
65791, usa,29
65817, usa,37
65837, usa,46
65844, united kingdom,32
65877, usa,37
65913, usa,48
65946, usa,37
66055, usa,32
66073, usa,28
66100, usa,46
66129, usa,29
66161, usa,53
66323, usa,34
66327, italy,33
66387, usa,52
66423, germany,32
66443, canada,29
66473, usa,21
66483, germany,16
66485, germany,31
66487, usa,37
66518, usa,37
66533,Global,38
66539, usa,43
66556, usa,23
66574, usa,27
66591, usa,35
66640, usa,42
66680, usa,67
66708, usa,49
66765, canada,39
66789, usa,55
66792, usa,39
66797, usa,28
66841, canada,59
66853, canada,39
66864,Global,38
66878, usa,42
66883, usa,37
66942, malaysia,31
66945, usa,26
66953, usa,37
66960, belgium,103
66964, usa,20
67034, usa,57
67079, united kingdom,35
67085, canada,36
67174, usa,20
67176, canada,31
67178, usa,37
67187, canada,58
67198, usa,13
67236, usa,38
67255, canada,36
67270, canada,36
67288, usa,26
67296, usa,39
67298, usa,51
67354, usa,30
67397, usa,50
67402, usa,37
67403, usa,31
67415, usa,29
67442, usa,32
67487, usa,33
67515, usa,45
67544, canada,30
67547, usa,42
67591,Global,38
67627, usa,37
67663,Global,47
67677, usa,50
67693, usa,24
67694, usa,44
67775, usa,37
67782, usa,12
67829, usa,26
67838, canada,49
67840, usa,50
67910, usa,35
67930,Global,38
68000, canada,10
68004, usa,43
68059, usa,47
68081, usa,37
68128, usa,37
68156, usa,34
68185, usa,22
68227, usa,37
68240, usa,64
68249, usa,50
68256, usa,28
68272, usa,64
68383, usa,35
68412, united kingdom,19
68436, usa,49
68447, usa,19
68465, usa,32
68478, usa,32
68498, germany,31
68537, usa,70
68538, usa,37
68555, usa,37
68561, usa,59
68568, usa,46
68581, usa,52
68598, usa,28
68615, usa,50
68700, usa,16
68721, canada,30
68729, canada,58
68760, usa,37
68767, canada,36
68768,Global,38
68811, canada,36
68836, usa,56
68846, usa,29
68854, usa,69
68886, usa,37
68943, usa,37
68984, usa,26
69012, usa,37
69023, usa,25
69042, canada,55
69078, usa,42
69089, australia,28
69156, usa,31
69180, usa,50
69188, usa,37
69211, usa,37
69232, usa,55
69252, canada,36
69341, canada,36
69355, usa,37
69378, usa,46
69389, usa,29
69405, netherlands,36
69410, usa,37
69460, poland,36
69512, usa,37
69554,Global,38
69658, usa,39
69684, usa,33
69697, usa,24
69709, usa,37
69721, usa,32
69775, usa,41
69790, australia,41
69808, france,34
69810, netherlands,36
69919, usa,37
69929, usa,71
69933, usa,37
69945, usa,51
69967, canada,41
69971, usa,43
69986, usa,37
70014, usa,37
70052, canada,30
70063, n/a,25
70065, canada,19
70066, usa,17
70183, canada,25
70186, canada,27
70189, usa,37
70192, usa,61
70198, usa,37
70205, usa,37
70222, canada,56
70302, usa,24
70345, usa,37
70379, usa,37
70401, usa,23
70402, usa,36
70415, usa,57
70435, usa,37
70448, usa,17
70477, usa,31
70493, usa,37
70538, usa,35
70541, germany,26
70543, usa,25
70564, usa,37
70571, usa,56
70585, sweden,46
70594, canada,53
70628,Global,35
70649, usa,31
70666, usa,18
70703, portugal,33
70713, australia,49
70716, usa,37
70772, usa,36
70864, usa,45
70878,Global,38
70918, usa,34
70931, usa,36
70947, usa,58
70994, usa,32
70999, usa,57
71075, usa,26
71102, united kingdom,23
71162, canada,40
71181, usa,40
71183, ireland,32
71188, usa,26
71193, usa,61
71207, usa,37
71223,Global,62
71227, canada,36
71234, usa,30
71261, usa,29
71274, canada,36
71285, spain,28
71470, canada,62
71490, usa,23
71514, usa,31
71587, usa,37
71591, usa,37
71628, usa,37
71662, usa,22
71703, usa,39
71712, usa,26
71739, germany,34
71752, usa,20
71786, usa,29
71799, usa,29
71800, usa,136
71822, australia,47
71831, usa,21
71853, usa,23
71900, usa,37
71902, usa,37
72005, usa,66
72028, usa,37
72084, usa,37
72099,Global,41
72100, usa,37
72183, usa,37
72190, usa,37
72214, canada,40
72238, usa,37
72282, canada,50
72287, usa,34
72296, usa,33
72352, spain,49
72368, usa,15
72379, usa,37
72418, usa,37
72451, united kingdom,51
72470, usa,39
72523, usa,37
72529, usa,38
72530, usa,42
72531, usa,48
72575, usa,103
72601, germany,24
72636, usa,37
72707, finland,24
72742, usa,37
72770, australia,32
72785, usa,39
72863, netherlands,33
72875, usa,37
72950, usa,23
72975, usa,21
72990, usa,31
72992, france,44
73003, usa,37
73022, usa,37
73044, canada,36
73056, usa,37
73127, usa,21
73157, usa,20
73196, usa,35
73225, usa,37
73298,Global,38
73303, usa,40
73330, usa,29
73331, usa,37
73363, usa,22
73394, usa,33
73398, usa,40
73467, canada,56
73469, canada,56
73479, usa,16
73532, usa,34
73548, usa,37
73588, usa,38
73603,Global,56
73622, usa,27
73651, usa,37
73681, portugal,27
73691, usa,20
73716, canada,30
73741, usa,30
73795,Global,38
73798, usa,33
73837, usa,37
73892, usa,37
73899, usa,37
73923, usa,29
73955, canada,36
74026, usa,21
74038, usa,37
74051, usa,39
74056, usa,24
74093, usa,23
74106, usa,64
74115, usa,37
74175, usa,23
74185, usa,28
74187, usa,26
74238, usa,46
74274, canada,49
74286, usa,23
74328, usa,40
74330, canada,31
74356, usa,28
74358, usa,34
74413, usa,37
74453, usa,61
74493, usa,28
74571, sweden,27
74577, usa,23
74579, usa,37
74630, canada,20
74655, austria,32
74665, usa,37
74687, usa,54
74689, usa,39
74691, usa,49
74709, usa,21
74743, usa,32
74758, usa,24
74833, germany,35
74849, usa,2
74892, canada,18
74908, portugal,18
74911, usa,25
75013, usa,37
75028, netherlands,39
75064, usa,37
75081, usa,29
75089, usa,37
75096, usa,28
75115, germany,31
75119, usa,58
75149, usa,36
75177, usa,37
75251, usa,16
75286, usa,37
75306, canada,36
75330, usa,21
75429, usa,22
75436, japan,31
75485, usa,27
75486, usa,35
75491, usa,26
75498, usa,29
75534, usa,53
75551, usa,31
75560, usa,34
75568,Global,38
75585, usa,38
75591, usa,33
75595, netherlands,35
75701, usa,56
75748, usa,23
75771, usa,35
75777, china,28
75787, usa,37
75802, usa,33
75809, usa,27
75819, usa,37
75834,Global,34
75860, usa,30
75875, usa,24
75951,Global,38
75980, usa,32
76001, usa,30
76019, united kingdom,28
76102, usa,33
76105,Global,38
76122, canada,46
76151, usa,49
76168, usa,37
76173, canada,71
76218, usa,37
76223, portugal,25
76236, usa,37
76241, singapore,25
76253, usa,28
76259, usa,37
76286, canada,36
76319, usa,45
76350, united kingdom,20
76351, usa,34
76352, usa,58
76368, canada,36
76458, usa,37
76460, usa,37
76482, usa,103
76483, usa,37
76499, usa,37
76512, usa,48
76530, usa,55
76532, usa,36
76575, spain,44
76576, usa,17
76626, united kingdom,38
76710, usa,57
76741, canada,28
76803,Global,38
76814, usa,20
76815, canada,22
76818, usa,49
76873, usa,23
76888, usa,19
76890, usa,37
76942, usa,25
76976, usa,68
77039, spain,35
77040, usa,37
77052, usa,25
77110, usa,40
77112, usa,31
77181, usa,33
77261, usa,37
77270, usa,18
77273,Global,38
77307, usa,19
77320, usa,28
77332, usa,58
77359, usa,37
77383, canada,25
77424, canada,29
77480, usa,51
77483, usa,37
77491, usa,25
77499, usa,37
77517, usa,38
77530, canada,38
77585, usa,37
77629, italy,32
77676,Global,38
77724, usa,43
77768, usa,30
77772, usa,13
77790, canada,36
77809, usa,29
77811, usa,37
77816, usa,72
77840, usa,27
77860, usa,33
77868, usa,50
77886, usa,38
77940, malaysia,24
77960, usa,58
77971, usa,60
78007, usa,37
78015, usa,32
78229, usa,37
78236, usa,40
78328, usa,24
78432, australia,33
78438, usa,19
78440, usa,52
78448, usa,37
78471, usa,37
78496, usa,37
78518, usa,37
78545, usa,19
78553, usa,40
78564, usa,23
78573, usa,23
78589, usa,37
78617, usa,37
78682, usa,43
78719, usa,21
78777, usa,37
78778, usa,37
78783, usa,49
78834, usa,28
78841, usa,42
78846, usa,58
78901, usa,31
78921,Global,38
78941, austria,39
78973, portugal,29
78996, usa,23
79009, usa,37
79055, usa,47
79089, usa,29
79110, usa,37
79153, usa,37
79172, canada,34
79182, usa,29
79186, usa,37
79188,Global,51
79215, usa,37
79266, usa,37
79285, usa,37
79341, canada,36
79366, usa,37
79441, canada,43
79475, usa,37
79506, usa,55
79527, canada,25
79556, united kingdom,27
79680, germany,26
79724, usa,37
79736, usa,26
79740, usa,24
79747, usa,57
79754, usa,58
79815, usa,25
79854, united kingdom,29
79923, canada,36
79939, usa,31
79942, australia,26
79957, usa,55
79958, usa,56
79959, usa,37
79961, usa,23
79977, usa,35
80028, usa,46
80036, usa,29
80066, united kingdom,44
80071, usa,28
80075, germany,31
80084, usa,37
80105, usa,39
80119, canada,63
80202, usa,35
80203, usa,34
80234, usa,37
80266, germany,42
80323, usa,37
80357, usa,37
80371, australia,50
80453, usa,24
80477, usa,39
80516, usa,36
80538, portugal,32
80555, united kingdom,20
80642, usa,43
80661,Global,38
80683, usa,27
80684, usa,37
80690, usa,37
80692, usa,42
80767,Global,38
80776, usa,65
80810, usa,33
80820, usa,37
80826, usa,41
80837, usa,34
80929, usa,21
80945, germany,46
80954, usa,37
80996, usa,35
81015, canada,15
81045, usa,37
81064, usa,44
81082, usa,56
81088, united kingdom,18
81121, usa,37
81128, germany,44
81136, usa,41
81138, canada,0
81207, portugal,20
81216, usa,37
81227, united kingdom,20
81249, canada,36
81263, china,17
81274, united kingdom,28
81298, usa,20
81303, usa,26
81318, usa,25
81324, usa,37
81333, usa,37
81352, usa,22
81368, usa,28
81370, usa,35
81434, usa,37
81459, usa,37
81460, usa,10
81484, usa,21
81492, usa,28
81531, usa,37
81560, new zealand,34
81564, usa,37
81578, usa,32
81597, usa,37
81609, usa,57
81661,Global,38
81672, usa,37
81682,Global,36
81771, usa,37
81786, usa,57
81845, united kingdom,34
81848, usa,35
81854, usa,22
81855, united kingdom,42
81865, canada,27
81927, usa,17
81950, austria,23
81977, usa,34
82001, usa,37
82123, usa,30
82156, usa,37
82164, canada,46
82171, belgium,26
82192, australia,33
82247, usa,32
82317, brazil,29
82391, usa,41
82407, usa,37
82431, usa,37
82444,Global,38
82445, usa,56
82491, usa,59
82497, usa,47
82511, italy,32
82600, usa,58
82607, united kingdom,36
82608, usa,37
82612, canada,36
82628, usa,56
82657, usa,62
82659, usa,51
82673, usa,23
82678, usa,32
82699, canada,32
82720, usa,37
82751, canada,28
82795, usa,37
82808, australia,24
82825, usa,38
82831, usa,21
82841, usa,37
82882, usa,27
82893, usa,40
82901, usa,30
82903, usa,44
82917, usa,37
82942, usa,37
82955, usa,37
83069, united kingdom,33
83109, canada,36
83110, usa,45
83135, usa,29
83156, usa,59
83166, usa,44
83178, usa,52
83214, usa,37
83235, usa,37
83239, canada,21
83252, usa,37
83287, usa,45
83306, canada,69
83383, usa,67
83431, canada,35
83443,Global,38
83493, usa,31
83496, usa,37
83561, usa,41
83587, usa,16
83637, usa,57
83646, usa,34
83666, usa,33
83671,Global,52
83690, usa,37
83743, united kingdom,30
83754, usa,65
83775, usa,37
83842, portugal,0
83971, usa,59
84018, usa,56
84024, usa,37
84033, brazil,20
84126, germany,40
84146, netherlands,37
84174, usa,27
84178, usa,44
84191,Global,38
84198, usa,49
84201, usa,39
84427, usa,58
84476, usa,16
84479, usa,25
84523,Global,30
84671, canada,43
84682, usa,43
84700, canada,60
84715, usa,22
84727, usa,58
84729, usa,55
84795,Global,38
84820, usa,37
84847, canada,30
84866, united kingdom,33
84880, usa,37
84882, usa,37
84884, usa,37
84897, usa,37
84900, hong kong,37
84910, usa,20
84912, usa,54
84940, usa,41
85033, canada,30
85043, usa,37
85093, usa,37
85132, usa,37
85256, usa,37
85273, usa,37
85367, usa,17
85426, usa,23
85433, germany,33
85442, usa,37
85455, usa,37
85469, canada,37
85495, usa,43
85502, usa,37
85510, usa,43
85526, canada,36
85534, usa,49
85554, usa,37
85587, usa,49
85616, usa,25
85656, usa,41
85701, usa,37
85708, usa,35
85757, usa,40
85787, usa,21
85833, usa,57
85851, usa,41
85872, australia,36
85875, usa,30
85905, usa,37
85925, usa,37
85944, new zealand,23
85962, canada,20
85992, usa,18
85993, usa,40
86001, canada,31
86017, usa,37
86033, australia,26
86051, usa,37
86072, usa,37
86093, usa,25
86107, usa,37
86123, canada,36
86134, usa,37
86145, usa,45
86159, canada,35
86170, usa,47
86189, usa,37
86202, australia,26
86242, usa,24
86243, new zealand,34
86303, usa,31
86368, usa,37
86392, canada,25
86408, usa,39
86418, usa,37
86419, usa,48
86462, canada,29
86481, usa,29
86489, usa,26
86548, romania,24
86555, usa,44
86641, usa,39
86680, usa,38
86720, canada,36
86728, america,26
86792, usa,37
86817, canada,32
86819, usa,26
86835,Global,38
86906, usa,26
86928, usa,32
86932, canada,36
86959, usa,29
86965, canada,35
86969, usa,59
87007, usa,53
87051, usa,31
87108, usa,43
87141, usa,37
87147, usa,47
87155, usa,23
87173, usa,37
87257, usa,37
87351, usa,28
87401, usa,40
87403, usa,37
87549, usa,37
87555, usa,31
87579, usa,38
87610, usa,45
87652,Global,38
87672, usa,51
87688, usa,35
87690, usa,36
87707, france,23
87712, canada,19
87729, portugal,24
87746, usa,52
87747, canada,23
87820, usa,49
87825, italy,40
87875, usa,30
87911, usa,20
87929, usa,25
87938, malaysia,15
87948, usa,54
87949, usa,44
87964, usa,56
87974, usa,25
88006, usa,27
88012, usa,37
88029, canada,47
88066, usa,21
88109, usa,58
88116, usa,37
88122, usa,30
88123, usa,53
88146, usa,43
88170, usa,38
88187, usa,36
88229, usa,44
88243, usa,37
88248, usa,37
88283, germany,24
88288, usa,37
88299,Global,20
88320,Global,30
88330, usa,37
88389, usa,77
88412, canada,36
88416,Global,38
88435, philippines,19
88605, usa,37
88620, netherlands,27
88652, usa,83
88677, canada,44
88686, usa,37
88693, china,30
88729, usa,31
88733, usa,37
88738, usa,37
88767, usa,41
88793, usa,25
88817, usa,36
88854, united kingdom,33
88879, usa,45
88937, usa,39
88976, usa,43
88979, germany,44
88993, canada,76
89014, usa,37
89057, usa,37
89059, usa,62
89074, usa,37
89093, australia,33
89098, usa,37
89179, italy,31
89192, netherlands,34
89207, united kingdom,26
89307, usa,61
89346, usa,38
89361, germany,25
89391, usa,37
89470, usa,37
89474, usa,37
89475, canada,26
89507, usa,30
89551, usa,29
89602, usa,37
89851, usa,37
89852, usa,23
89867, canada,28
89869, usa,40
89874, usa,33
89913, usa,37
89922, usa,32
89945, usa,73
90049, canada,30
90066, usa,46
90072, australia,27
90075, usa,57
90088, usa,28
90105, france,35
90134, usa,31
90137, usa,40
90146, usa,37
90174, usa,30
90176, usa,37
90192, usa,30
90198,Global,34
90232, france,23
90259, usa,37
90286, australia,26
90300,Global,34
90320, usa,36
90322, usa,37
90391, usa,41
90417, usa,40
90423, usa,50
90467, usa,37
90471, usa,31
90517, usa,41
90614, usa,30
90616, usa,37
90653, usa,29
90657, usa,37
90694, germany,36
90712, canada,34
90736, usa,37
90743, usa,18
90766, burma,136
90776, usa,18
90784, usa,37
90793, united kingdom,30
90883, usa,36
90915, united states,49
90966, usa,45
91001, south africa,18
91002, usa,37
91017,Global,54
91023, usa,35
91026, ireland,40
91058, usa,63
91097, usa,52
91100, usa,33
91103, usa,35
91113, usa,26
91119, usa,41
91130, usa,39
91165,Global,38
91184, malaysia,31
91203, united kingdom,30
91263, usa,24
91266,Global,38
91281, usa,18
91341, usa,54
91342, qatar,29
91405, usa,17
91425, united kingdom,22
91449, united kingdom,34
91491, finland,26
91576, united kingdom,31
91627, canada,36
91631,Global,0
91634, usa,37
91647, usa,49
91685, usa,52
91692, usa,53
91761, usa,37
91792, usa,32
91795, usa,40
91832, usa,37
91875, usa,24
91931, canada,40
92132, usa,20
92152, usa,57
92156, usa,37
92184, usa,37
92215, portugal,23
92278, usa,44
92283, usa,37
92306, australia,33
92316, usa,19
92346, usa,33
92398, usa,37
92405, germany,26
92477, usa,34
92498, australia,33
92524, usa,42
92534, usa,37
92547, usa,29
92648, canada,41
92652, canada,32
92658, usa,39
92674, usa,39
92693, usa,18
92696, usa,46
92724, usa,35
92798, usa,37
92804, usa,45
92807, canada,47
92810, usa,60
92853, united kingdom,33
92861, canada,36
92883, usa,39
92979, usa,37
93018, spain,22
93034, united kingdom,45
93046, usa,47
93047, usa,52
93059, usa,37
93085, usa,34
93092, canada,22
93105, usa,63
93114, usa,43
93130, canada,61
93147, united kingdom,31
93179, usa,37
93207, canada,51
93241, usa,37
93257, usa,37
93308, usa,41
93312, usa,37
93355, usa,37
93358, usa,52
93363, usa,30
93364, usa,27
93373, usa,37
93377, mexico,41
93386,Global,55
93413, usa,23
93421, usa,37
