User-ID,Location,Age
173679, germany,27
173684, usa,15
173769, singapore,17
173856, usa,30
174140, usa,23
174195, canada,26
174304, usa,26
174503, canada,20
174509, usa,3
174568, usa,23
174861, usa,21
175000, usa,27
175283, usa,29
175485, germany,21
175493, germany,30
175536, germany,27
175978, usa,27
176075, usa,15
176094, usa,22
176459, canada,30
176576, usa,23
176624, usa,27
176667, usa,23
176838, finland,27
176839, sweden,22
176887, united kingdom,30
176902, usa,25
176903, usa,24
177015, usa,28
177040, usa,27
177195, usa,20
177209, usa,30
177233, usa,23
177237, australia,25
177277, united kingdom,30
177284, usa,30
177373, usa,29
177458, canada,29
177492, usa,25
177660, france,29
177688, germany,25
177690, usa,27
178144, usa,27
178356, usa,26
178797, portugal,29
178919, canada,30
179068, usa,30
179118, usa,28
179290, usa,29
179321, usa,29
179327, usa,18
179501, usa,23
179532, usa,24
179576, usa,28
179648, usa,27
179733, usa,26
179734, usa,26
179744, usa,26
179791, australia,22
179799, australia,26
179826, united kingdom,22
179978, usa,28
180376, canada,28
180591, portugal,1
180722, usa,19
180733, usa,21
180925, canada,26
181103, usa,25
181255, usa,26
181436,Global,30
181443, usa,17
181473, usa,14
181687, usa,29
181691, usa,26
181714, usa,28
181854, usa,29
181870, malaysia,13
181956, usa,21
181995, belgium,25
182053, canada,30
182088, austria,21
182164, usa,9
182180, usa,30
182202, usa,20
182275, canada,29
182345, germany,25
182414, usa,25
182425, usa,26
182459, usa,28
182838, usa,26
182881, hungary,23
183061, usa,30
183091, usa,29
183101, usa,15
183287, france,28
183476, usa,29
183572, usa,29
183740, usa,28
183753, australia,26
183800, canada,29
183963, canada,27
184279, usa,29
184360, usa,24
184435, usa,21
184532, usa,28
184684, usa,24
184845, italy,23
184904, usa,22
184990, portugal,27
185140, malaysia,29
185254, usa,30
185402, usa,29
185497, usa,26
185538, united kingdom,28
185722, usa,24
185731, united kingdom,23
186039, iran,24
186334, usa,30
186570, usa,28
186623, austria,24
186697, usa,12
186762, usa,18
186784, usa,17
186899, usa,24
186969, usa,24
187425, usa,12
187517, usa,28
187520, united kingdom,29
187613, usa,19
187747, usa,22
187762, usa,24
187830, usa,26
187981, australia,23
188273, usa,22
188369, hong kong,25
188396,Global,19
188484, united kingdom,24
188583, canada,22
188589, malaysia,20
188593, usa,26
188658, france,23
188799, usa,23
188951, usa,24
189080, usa,28
189104, usa,26
189115, usa,28
189392, usa,26
189536, portugal,20
189789, usa,1
190080, usa,29
190289, usa,29
190292, united kingdom,29
190814, usa,28
190955, canada,29
191166, usa,21
191575, canada,30
191671, usa,30
191707, germany,26
191865, usa,3
191875, usa,25
191883, usa,27
191968, usa,29
192244, usa,26
192353, usa,26
192354, usa,27
192460, malaysia,28
193131, ireland,28
193469, usa,29
193612, usa,30
193676, usa,27
193695,Global,1
193740, usa,17
194287, usa,23
194358, austria,26
194519, france,28
194877, usa,30
194974, sweden,28
195008, canada,29
195116, united kingdom,27
195247, united kingdom,18
195694, usa,29
195943, usa,17
196018, usa,27
196077, usa,28
196129, usa,26
196148, canada,26
196149, united kingdom,29
196160, usa,22
196191, poland,18
196204, usa,25
196282, usa,25
196466, usa,30
196493, germany,26
196656, portugal,26
196886, usa,30
197293, canada,26
197364, usa,30
197502, usa,26
197727, canada,16
197728, germany,29
197775, romania,21
197866, usa,30
197913, usa,22
197997, usa,29
198045, usa,23
198213, usa,19
198214, usa,16
198216, usa,19
198243,Global,30
198412, usa,17
198557, usa,24
198625, usa,30
198840, usa,24
198930, usa,21
198937,Global,23
198983, usa,29
199390, usa,26
200009,Global,30
200248, usa,21
200323, usa,19
200422, usa,29
200557, australia,26
200585, brazil,18
200643, usa,21
200772,Global,28
200993, portugal,25
201141, canada,27
201323, usa,20
201349, usa,15
201353, canada,19
201404, usa,28
201526, canada,25
201548, germany,29
201641, canada,19
201673, usa,19
201674, usa,28
201677, usa,29
201684, usa,24
201697, canada,29
201725, ireland,28
201760, usa,29
201776, canada,22
201783, usa,25
201792, usa,21
202063, usa,24
202127, usa,25
202147, usa,28
202173, germany,29
202182, usa,24
202205, usa,29
202212, canada,29
202711, usa,30
202764, spain,27
202834, usa,20
202919, usa,1
203031, italy,29
203075, usa,23
203280, australia,28
203411, usa,26
203425, usa,25
203506, usa,18
203531, usa,24
203900, usa,30
203910, phillipines,16
203918, kuwait,17
203935,Global,27
204115, canada,30
204167, usa,30
204255, usa,18
204285, usa,23
204393, usa,23
204591, canada,30
204622, usa,24
204825, germany,18
204964, usa,24
204978, usa,27
205196, usa,30
205197, usa,24
205260, united kingdom,19
205448, italy,22
205502, usa,24
205536, usa,29
205554, usa,16
205735, usa,26
205765, usa,27
205919, usa,25
205977, italy,21
205979, united kingdom,23
206013, canada,28
206016, canada,25
206058, usa,23
206074, usa,16
206109, usa,29
206202, usa,16
206219, spain,19
206249, usa,20
206375, singapore,18
206393, usa,29
206438, usa,24
206675, usa,14
206691, usa,28
206865, france,22
206944, usa,26
206972, usa,15
206979, new zealand,22
207246, usa,28
207275, united kingdom,22
207349, usa,25
207400, usa,1
207563, usa,29
207573, usa,30
207782, usa,28
208236, usa,30
208367, canada,29
208406, usa,30
208410, united kingdom,23
208555, usa,12
208600, usa,16
208645, usa,29
208684, usa,24
208741, netherlands,30
208788, usa,23
208815, usa,23
208907, usa,26
208969, canada,21
209059, usa,26
209458, usa,19
209464, canada,17
209486, usa,24
209536, united kingdom,30
209631, canada,23
209817, usa,27
210035, usa,24
210168, usa,26
210174, singapore,25
210223, usa,22
210311, portugal,25
210324, usa,25
210685, usa,25
210706, usa,20
210791, usa,25
210816, usa,29
210874, canada,26
210959, usa,30
211041, canada,30
211176, usa,29
211231, czech republic,21
211426, usa,24
211430, canada,28
211770, usa,23
211847, usa,27
211937, usa,1
212385, philippines,18
212411, usa,25
212413,Global,27
212645, usa,21
212697, usa,18
212804, usa,20
213119, canada,20
213598, usa,28
213657, united kingdom,28
213707, canada,30
213915, united kingdom,29
213941, usa,20
214244, germany,23
214717, usa,23
214876, usa,19
214879, finland,24
215071, usa,29
215136, hong kong,30
215498, singapore,24
215693, usa,30
215728, usa,30
215745, germany,24
215942, france,24
215947, france,29
215986, usa,28
216019, usa,29
216099, costa rica,25
216386, usa,25
216435, usa,24
216466, usa,29
216476, usa,30
216679, usa,26
216724, usa,20
216877, usa,29
217056, usa,30
217444, usa,17
217468, singapore,23
217512, usa,24
217566, malaysia,16
218010, canada,30
218221, malaysia,18
218344, australia,23
218514, usa,27
218714, canada,26
218875, usa,28
218930, netherlands,29
218976, usa,19
219013, usa,19
219208, finland,26
219278, usa,25
219420, germany,29
219530, usa,19
219546, usa,25
219722, sweden,24
219951, united kingdom,19
220370, usa,30
220371, usa,18
220512, usa,30
220564, usa,28
220597, canada,26
220664, usa,28
220688, usa,27
220695, usa,29
220867, australia,25
220911, usa,29
220931, usa,23
221040, usa,29
221050, usa,29
221117, brazil,30
221232, usa,21
221510, usa,28
221557,Global,30
221672, united kingdom,28
221732, usa,26
221777, usa,26
221903, malaysia,23
221946, united kingdom,28
222138, usa,15
222220, usa,30
222391, germany,25
222488, germany,29
222501, usa,30
222788, usa,23
222884, usa,19
223231, poland,17
223238,Global,21
223326, usa,30
223566, usa,29
223644, canada,30
223816,Global,26
223927, usa,27
223953, usa,29
224289, usa,28
224349, usa,23
224393, usa,28
224435, usa,24
224439, usa,18
224525, romania,18
224626, usa,30
224657, finland,25
224904, usa,27
224923, usa,24
224997, philippines,23
225191, usa,18
225232, australia,4
225379, canada,24
225610, usa,28
225683, usa,25
225686, usa,16
225687, usa,16
225731, usa,25
225887, usa,13
225910, usa,19
225989, usa,27
225996, usa,20
226267, usa,0
226349, usa,18
226393, usa,24
226482,Global,21
226564, usa,16
226739, usa,30
226847, usa,18
226975, usa,28
227054, usa,27
227176, germany,27
227202, usa,26
227392, usa,30
227681, germany,27
227836, usa,30
227859, usa,26
227884, usa,25
227886, usa,1
228154, usa,26
228206, usa,30
228245, usa,18
228313, united kingdom,17
228321, usa,22
228351, usa,16
228445, usa,19
228579, usa,29
228633, portugal,20
228727, singapore,25
229013, usa,30
229334, usa,30
229412, usa,27
229454, usa,24
229499, usa,16
229501, spain,20
229502, romania,27
229551, canada,28
229632, usa,23
229741, usa,29
229742, sweden,30
229768,Global,23
229816, italy,25
229899, italy,26
230105, usa,29
230374, germany,30
230427, germany,28
230581, usa,29
230699, usa,30
230985, united kingdom,19
231081, usa,15
231237, us,25
231263, canada,27
231337, usa,26
231357, usa,23
231374, canada,20
231393, canada,28
231613, united kingdom,28
231993, usa,26
232052, usa,26
232066, usa,30
232107, usa,18
232222, usa,28
232583, united kingdom,28
232688, united kingdom,22
232708, usa,17
232820, usa,25
232945, usa,28
232990, usa,26
233041, usa,29
233119, usa,27
233747, australia,29
233867, usa,25
233903, singapore,23
233930, usa,29
233976, germany,29
234205, usa,15
234683, finland,23
234714, usa,25
234765, malaysia,28
234816, mexico,30
234879, usa,30
234954, portugal,26
235059, usa,24
235173, singapore,25
235392, usa,27
235394, spain,22
235442, spain,21
235506, canada,29
235677, canada,26
235684, usa,26
235705, usa,17
235805, united kingdom,27
235888, usa,24
235952, usa,25
236017, usa,30
236235, usa,19
236251, australia,18
236267, usa,30
236269, usa,21
236340, australia,29
236595, canada,19
236655, united kingdom,30
236668, canada,20
236913, canada,28
237070, switzerland,29
237132, usa,26
237397, singapore,25
237407, usa,25
237474, canada,24
237577, usa,19
237715, usa,28
237748, usa,27
238010, usa,29
238065, usa,27
238120, usa,25
238177, usa,28
238222, usa,28
238231, australia,17
238557, malaysia,21
238607, usa,24
238630, usa,21
238639, usa,22
238739, canada,26
238890, usa,30
238961, usa,18
239000, canada,25
239033, usa,27
239413, usa,28
239449,Global,14
239460, usa,26
239467, germany,23
239468, austria,26
239486, usa,25
239569, usa,22
239594, belgium,28
239688, usa,26
239692, usa,24
239736, france,20
240098, canada,26
240131, canada,26
240235, usa,21
240272, usa,26
240348,Global,30
240394, usa,25
240663, canada,24
240700, usa,15
240789, usa,29
240829, usa,23
241033, usa,26
241086, united kingdom,28
241100, usa,17
241204, australia,23
241305, canada,20
241414, usa,23
241432, germany,23
241614, usa,20
241791, usa,27
241802, usa,17
242006, dominican republic,30
242007, malaysia,24
242037, china,28
242073, canada,28
242083, usa,24
242103, usa,26
242106, usa,28
242248, usa,29
242299, usa,25
242309, usa,17
242310, usa,26
242317, usa,30
242409, france,23
242544, usa,30
242637, usa,26
242639, usa,17
242640,Global,23
242708, usa,8
242752, canada,24
242763, usa,25
242824, usa,21
242962, usa,26
243004, canada,14
243058, malaysia,24
243075, canada,13
243294, usa,25
243607, usa,28
243966, usa,18
244007, united kingdom,27
244286, usa,22
244359, usa,17
244418, australia,19
244485, usa,30
244517, usa,30
244662, canada,29
244676, usa,24
244688, usa,26
244710, usa,30
244736, usa,23
244742, usa,18
244779, usa,23
244814, usa,26
244874, usa,29
244993, united kingdom,27
244995, united kingdom,30
245007, canada,21
245088, usa,27
245102, usa,21
245128, malaysia,23
245295, malaysia,24
245328, usa,26
245346, usa,24
245371, canada,26
245373, usa,29
245410, usa,28
245446, usa,24
245616, usa,28
245649, usa,27
245703, united kingdom,25
245839, austria,28
245978, usa,28
246000, usa,20
246024, canada,21
246193, usa,30
246196, usa,24
246247, usa,29
246304, usa,25
246388, usa,26
246512, usa,22
246513, usa,23
246617, united kingdom,27
246671, australia,27
246759, singapore,23
246776, australia,21
247055, usa,25
247129, malaysia,26
247166, portugal,27
247447, usa,19
247521, usa,25
247583, germany,28
247752, usa,30
247790, usa,29
248064, usa,29
248464, usa,30
248477, usa,17
248479, canada,27
248492, usa,14
248704, usa,16
248752, usa,25
248775, usa,27
248815, usa,14
249384, canada,28
249405, sweden,24
249407, usa,22
249598, usa,25
249958, usa,12
250016, usa,17
250078, canada,24
250219, australia,20
250300, singapore,25
250353, usa,18
250359, germany,23
250494, usa,20
250645, canada,22
276925, spain,22
276939, france,23
277051, germany,18
277203, usa,8
277554, usa,24
277681, france,24
277922, usa,26
277954, usa,30
278007, usa,30
278137, usa,27
278554, japan,22
278843, usa,28
