User-ID,Location,Age
65663, usa,32
65665, australia,40
65769,Global,36
65817, usa,37
65837, usa,46
65844, united kingdom,32
65877, usa,37
65913, usa,48
65946, usa,37
66055, usa,32
66100, usa,46
66161, usa,53
66323, usa,34
66327, italy,33
66387, usa,52
66423, germany,32
66485, germany,31
66487, usa,37
66518, usa,37
66533,Global,38
66539, usa,43
66591, usa,35
66640, usa,42
66708, usa,49
66765, canada,39
66789, usa,55
66792, usa,39
66841, canada,59
66853, canada,39
66864,Global,38
66878, usa,42
66883, usa,37
66942, malaysia,31
66953, usa,37
67034, usa,57
67079, united kingdom,35
67085, canada,36
67176, canada,31
67178, usa,37
67187, canada,58
67236, usa,38
67255, canada,36
67270, canada,36
67296, usa,39
67298, usa,51
67397, usa,50
67402, usa,37
67403, usa,31
67442, usa,32
67487, usa,33
67515, usa,45
67547, usa,42
67591,Global,38
67627, usa,37
67663,Global,47
67677, usa,50
67694, usa,44
67775, usa,37
67838, canada,49
67840, usa,50
67910, usa,35
67930,Global,38
68004, usa,43
68059, usa,47
68081, usa,37
68128, usa,37
68156, usa,34
68227, usa,37
68249, usa,50
68383, usa,35
68436, usa,49
68465, usa,32
68478, usa,32
68498, germany,31
68538, usa,37
68555, usa,37
68561, usa,59
68568, usa,46
68581, usa,52
68615, usa,50
68729, canada,58
68760, usa,37
68767, canada,36
68768,Global,38
68811, canada,36
68836, usa,56
68886, usa,37
68943, usa,37
69012, usa,37
69042, canada,55
69078, usa,42
69156, usa,31
69180, usa,50
69188, usa,37
69211, usa,37
69232, usa,55
69252, canada,36
69341, canada,36
69355, usa,37
69378, usa,46
69405, netherlands,36
69410, usa,37
69460, poland,36
69512, usa,37
69554,Global,38
69658, usa,39
69684, usa,33
69709, usa,37
69721, usa,32
69775, usa,41
69790, australia,41
69808, france,34
69810, netherlands,36
69919, usa,37
69933, usa,37
69945, usa,51
69967, canada,41
69971, usa,43
69986, usa,37
70014, usa,37
70189, usa,37
70198, usa,37
70205, usa,37
70222, canada,56
70345, usa,37
70379, usa,37
70402, usa,36
70415, usa,57
70435, usa,37
70477, usa,31
70493, usa,37
70538, usa,35
70564, usa,37
70571, usa,56
70585, sweden,46
70594, canada,53
70628,Global,35
70649, usa,31
70703, portugal,33
70713, australia,49
70716, usa,37
70772, usa,36
70864, usa,45
70878,Global,38
70918, usa,34
70931, usa,36
70947, usa,58
70994, usa,32
70999, usa,57
71162, canada,40
71181, usa,40
71183, ireland,32
71207, usa,37
71227, canada,36
71274, canada,36
71514, usa,31
71587, usa,37
71591, usa,37
71628, usa,37
71703, usa,39
71739, germany,34
71822, australia,47
71900, usa,37
71902, usa,37
72028, usa,37
72084, usa,37
72099,Global,41
72100, usa,37
72183, usa,37
72190, usa,37
72214, canada,40
72238, usa,37
72282, canada,50
72287, usa,34
72296, usa,33
72352, spain,49
72379, usa,37
72418, usa,37
72451, united kingdom,51
72470, usa,39
72523, usa,37
72529, usa,38
72530, usa,42
72531, usa,48
72636, usa,37
72742, usa,37
72770, australia,32
72785, usa,39
72863, netherlands,33
72875, usa,37
72990, usa,31
72992, france,44
73003, usa,37
73022, usa,37
73044, canada,36
73056, usa,37
73196, usa,35
73225, usa,37
73298,Global,38
73303, usa,40
73331, usa,37
73394, usa,33
73398, usa,40
73467, canada,56
73469, canada,56
73532, usa,34
73548, usa,37
73588, usa,38
73603,Global,56
73651, usa,37
73795,Global,38
73798, usa,33
73837, usa,37
73892, usa,37
73899, usa,37
73955, canada,36
74038, usa,37
74051, usa,39
74115, usa,37
74238, usa,46
74274, canada,49
74328, usa,40
74330, canada,31
74358, usa,34
74413, usa,37
74579, usa,37
74655, austria,32
74665, usa,37
74687, usa,54
74689, usa,39
74691, usa,49
74743, usa,32
74833, germany,35
75013, usa,37
75028, netherlands,39
75064, usa,37
75089, usa,37
75115, germany,31
75119, usa,58
75149, usa,36
75177, usa,37
75286, usa,37
75306, canada,36
75436, japan,31
75486, usa,35
75534, usa,53
75551, usa,31
75560, usa,34
75568,Global,38
75585, usa,38
75591, usa,33
75595, netherlands,35
75701, usa,56
75771, usa,35
75787, usa,37
75802, usa,33
75819, usa,37
75834,Global,34
75951,Global,38
75980, usa,32
76102, usa,33
76105,Global,38
76122, canada,46
76151, usa,49
76168, usa,37
76218, usa,37
76236, usa,37
76259, usa,37
76286, canada,36
76319, usa,45
76351, usa,34
76352, usa,58
76368, canada,36
76458, usa,37
76460, usa,37
76483, usa,37
76499, usa,37
76512, usa,48
76530, usa,55
76532, usa,36
76575, spain,44
76626, united kingdom,38
76710, usa,57
76803,Global,38
76818, usa,49
76890, usa,37
77039, spain,35
77040, usa,37
77110, usa,40
77112, usa,31
77181, usa,33
77261, usa,37
77273,Global,38
77332, usa,58
77359, usa,37
77480, usa,51
77483, usa,37
77499, usa,37
77517, usa,38
77530, canada,38
77585, usa,37
77629, italy,32
77676,Global,38
77724, usa,43
77790, canada,36
77811, usa,37
77860, usa,33
77868, usa,50
77886, usa,38
77960, usa,58
77971, usa,60
78007, usa,37
78015, usa,32
78229, usa,37
78236, usa,40
78432, australia,33
78440, usa,52
78448, usa,37
78471, usa,37
78496, usa,37
78518, usa,37
78553, usa,40
78589, usa,37
78617, usa,37
78682, usa,43
78777, usa,37
78778, usa,37
78783, usa,49
78841, usa,42
78846, usa,58
78901, usa,31
78921,Global,38
78941, austria,39
79009, usa,37
79055, usa,47
79110, usa,37
79153, usa,37
79172, canada,34
79186, usa,37
79188,Global,51
79215, usa,37
79266, usa,37
79285, usa,37
79341, canada,36
79366, usa,37
79441, canada,43
79475, usa,37
79506, usa,55
79724, usa,37
79747, usa,57
79754, usa,58
79923, canada,36
79939, usa,31
79957, usa,55
79958, usa,56
79959, usa,37
79977, usa,35
80028, usa,46
80066, united kingdom,44
80075, germany,31
80084, usa,37
80105, usa,39
80202, usa,35
80203, usa,34
80234, usa,37
80266, germany,42
80323, usa,37
80357, usa,37
80371, australia,50
80477, usa,39
80516, usa,36
80538, portugal,32
80642, usa,43
80661,Global,38
80684, usa,37
80690, usa,37
80692, usa,42
80767,Global,38
80810, usa,33
80820, usa,37
80826, usa,41
80837, usa,34
80945, germany,46
80954, usa,37
80996, usa,35
81045, usa,37
81064, usa,44
81082, usa,56
81121, usa,37
81128, germany,44
81136, usa,41
81216, usa,37
81249, canada,36
81324, usa,37
81333, usa,37
81370, usa,35
81434, usa,37
81459, usa,37
81531, usa,37
81560, new zealand,34
81564, usa,37
81578, usa,32
81597, usa,37
81609, usa,57
81661,Global,38
81672, usa,37
81682,Global,36
81771, usa,37
81786, usa,57
81845, united kingdom,34
81848, usa,35
81855, united kingdom,42
81977, usa,34
82001, usa,37
82156, usa,37
82164, canada,46
82192, australia,33
82247, usa,32
82391, usa,41
82407, usa,37
82431, usa,37
82444,Global,38
82445, usa,56
82491, usa,59
82497, usa,47
82511, italy,32
82600, usa,58
82607, united kingdom,36
82608, usa,37
82612, canada,36
82628, usa,56
82659, usa,51
82678, usa,32
82699, canada,32
82720, usa,37
82795, usa,37
82825, usa,38
82841, usa,37
82893, usa,40
82903, usa,44
82917, usa,37
82942, usa,37
82955, usa,37
83069, united kingdom,33
83109, canada,36
83110, usa,45
83156, usa,59
83166, usa,44
83178, usa,52
83214, usa,37
83235, usa,37
83252, usa,37
83287, usa,45
83431, canada,35
83443,Global,38
83493, usa,31
83496, usa,37
83561, usa,41
83637, usa,57
83646, usa,34
83666, usa,33
83671,Global,52
83690, usa,37
83775, usa,37
83971, usa,59
84018, usa,56
84024, usa,37
84126, germany,40
84146, netherlands,37
84178, usa,44
84191,Global,38
84198, usa,49
84201, usa,39
84427, usa,58
84671, canada,43
84682, usa,43
84700, canada,60
84727, usa,58
84729, usa,55
84795,Global,38
84820, usa,37
84866, united kingdom,33
84880, usa,37
84882, usa,37
84884, usa,37
84897, usa,37
84900, hong kong,37
84912, usa,54
84940, usa,41
85043, usa,37
85093, usa,37
85132, usa,37
85256, usa,37
85273, usa,37
85433, germany,33
85442, usa,37
85455, usa,37
85469, canada,37
85495, usa,43
85502, usa,37
85510, usa,43
85526, canada,36
85534, usa,49
85554, usa,37
85587, usa,49
85656, usa,41
85701, usa,37
85708, usa,35
85757, usa,40
85833, usa,57
85851, usa,41
85872, australia,36
85905, usa,37
85925, usa,37
85993, usa,40
86001, canada,31
86017, usa,37
86051, usa,37
86072, usa,37
86107, usa,37
86123, canada,36
86134, usa,37
86145, usa,45
86159, canada,35
86170, usa,47
86189, usa,37
86243, new zealand,34
86303, usa,31
86368, usa,37
86408, usa,39
86418, usa,37
86419, usa,48
86555, usa,44
86641, usa,39
86680, usa,38
86720, canada,36
86792, usa,37
86817, canada,32
86835,Global,38
86928, usa,32
86932, canada,36
86965, canada,35
86969, usa,59
87007, usa,53
87051, usa,31
87108, usa,43
87141, usa,37
87147, usa,47
87173, usa,37
87257, usa,37
87401, usa,40
87403, usa,37
87549, usa,37
87555, usa,31
87579, usa,38
87610, usa,45
87652,Global,38
87672, usa,51
87688, usa,35
87690, usa,36
87746, usa,52
87820, usa,49
87825, italy,40
87948, usa,54
87949, usa,44
87964, usa,56
88012, usa,37
88029, canada,47
88109, usa,58
88116, usa,37
88123, usa,53
88146, usa,43
88170, usa,38
88187, usa,36
88229, usa,44
88243, usa,37
88248, usa,37
88288, usa,37
88330, usa,37
88412, canada,36
88416,Global,38
88605, usa,37
88677, canada,44
88686, usa,37
88729, usa,31
88733, usa,37
88738, usa,37
88767, usa,41
88817, usa,36
88854, united kingdom,33
88879, usa,45
88937, usa,39
88976, usa,43
88979, germany,44
89014, usa,37
89057, usa,37
89074, usa,37
89093, australia,33
89098, usa,37
89179, italy,31
89192, netherlands,34
89346, usa,38
89391, usa,37
89470, usa,37
89474, usa,37
89602, usa,37
89851, usa,37
89869, usa,40
89874, usa,33
89913, usa,37
89922, usa,32
90066, usa,46
90075, usa,57
90105, france,35
90134, usa,31
90137, usa,40
90146, usa,37
90176, usa,37
90198,Global,34
90259, usa,37
90300,Global,34
90320, usa,36
90322, usa,37
90391, usa,41
90417, usa,40
90423, usa,50
90467, usa,37
90471, usa,31
90517, usa,41
90616, usa,37
90657, usa,37
90694, germany,36
90712, canada,34
90736, usa,37
90784, usa,37
90883, usa,36
90915, united states,49
90966, usa,45
91002, usa,37
91017,Global,54
91023, usa,35
91026, ireland,40
91097, usa,52
91100, usa,33
91103, usa,35
91119, usa,41
91130, usa,39
91165,Global,38
91184, malaysia,31
91266,Global,38
91341, usa,54
91449, united kingdom,34
91576, united kingdom,31
91627, canada,36
91634, usa,37
91647, usa,49
91685, usa,52
91692, usa,53
91761, usa,37
91792, usa,32
91795, usa,40
91832, usa,37
91931, canada,40
92152, usa,57
92156, usa,37
92184, usa,37
92278, usa,44
92283, usa,37
92306, australia,33
92346, usa,33
92398, usa,37
92477, usa,34
92498, australia,33
92524, usa,42
92534, usa,37
92648, canada,41
92652, canada,32
92658, usa,39
92674, usa,39
92696, usa,46
92724, usa,35
92798, usa,37
92804, usa,45
92807, canada,47
92810, usa,60
92853, united kingdom,33
92861, canada,36
92883, usa,39
92979, usa,37
93034, united kingdom,45
93046, usa,47
93047, usa,52
93059, usa,37
93085, usa,34
93114, usa,43
93147, united kingdom,31
93179, usa,37
93207, canada,51
93241, usa,37
93257, usa,37
93308, usa,41
93312, usa,37
93355, usa,37
93358, usa,52
93373, usa,37
93377, mexico,41
93386,Global,55
93421, usa,37
93426, usa,35
93513, canada,36
93518, usa,37
93562, usa,60
93591, usa,37
93615, usa,37
93629, usa,54
93630, usa,37
93636, canada,36
93643, usa,37
93732, usa,56
93770, canada,36
93794,Global,38
93800, usa,52
93871, usa,37
94023, united kingdom,56
94087, usa,37
94094, usa,37
94214, usa,56
94307, usa,37
94311, usa,37
94334, usa,43
94347, usa,44
94362, usa,39
94366, germany,31
94385, usa,55
94455, usa,37
94495, usa,37
94529, usa,31
94630, usa,37
94691, canada,36
94781, usa,37
94840, usa,38
94923, usa,40
94944, usa,37
94951, usa,37
94952, canada,58
94971, usa,58
94985, spain,39
95010, usa,37
95011, usa,31
95043, usa,38
95173, usa,37
95250, usa,37
95261, australia,33
95271,Global,38
95316, canada,36
95353, canada,59
95359, usa,33
95393, usa,33
95492, canada,36
95506, united kingdom,42
95509, usa,38
95511, usa,37
95516, usa,37
95525, united kingdom,46
95574, usa,37
95593, united kingdom,43
95628, usa,37
95658, canada,60
95907, usa,37
95921, australia,33
95932, usa,36
96053, usa,37
96055, usa,37
96103, usa,41
96115, usa,37
96194, usa,34
96320, usa,51
96357, usa,31
96444, usa,37
96448, usa,37
96481, usa,36
96493, new zealand,34
96528, usa,37
96554, spain,36
96589, canada,36
96608,Global,38
96634, usa,46
96744, spain,34
96771, usa,43
96880, usa,37
96936, usa,47
96954, usa,45
96962, usa,37
96970, usa,42
97044, usa,59
97160, usa,37
97179, united kingdom,40
97208, usa,37
97381, canada,45
97493, usa,53
97515, usa,56
97587, canada,45
97598, germany,43
97721, usa,46
97754, usa,46
97848, usa,40
97874, canada,36
97945, usa,34
97952, norway,41
97968, usa,53
98012, usa,48
98026,Global,40
98078, usa,54
98104,Global,38
98159, canada,56
98263, canada,35
98316, usa,32
98320, canada,48
98322, usa,40
98356, usa,45
98391, usa,52
98468, usa,33
98547, usa,43
98574, usa,37
98575, canada,58
98596, usa,34
98671, usa,37
98686, usa,32
98722, usa,39
98757, usa,37
98794, usa,37
98860,Global,38
98861, usa,33
98887, usa,49
98923, usa,37
98930, usa,37
98943, canada,32
98958, usa,37
98988,Global,42
99025, usa,35
99026, usa,38
99068, usa,37
99102, usa,37
99146, usa,35
99193, usa,51
99204, usa,37
99222, usa,37
99242, united kingdom,33
99246,Global,38
99252, usa,47
99313, usa,35
99322, usa,37
99441, usa,33
99635, usa,37
99650, usa,37
99720, usa,37
99738, germany,36
99792, usa,50
99832, usa,37
99946, usa,37
99996, canada,43
99997, canada,33
100009, canada,49
100035, canada,36
100053, usa,31
100115, usa,42
100121, usa,47
100223, usa,37
100227, iran,36
100264, usa,37
100361, usa,32
100393, usa,37
100459, usa,38
100460, usa,31
100471, usa,39
100517, usa,46
100578, ireland,46
100610, usa,37
100648, united kingdom,54
100658, usa,37
100694, usa,37
100783, usa,44
100846, usa,39
100887, usa,53
100903, usa,37
100906, usa,34
100908, usa,37
100984, usa,37
101035, usa,33
101091, usa,54
101141, usa,57
101150, usa,37
101196, usa,36
101209, usa,44
101214, canada,46
101251, usa,48
101336, usa,41
101369, usa,43
101422, usa,44
101505, usa,43
101513, usa,39
101517, canada,36
101606, canada,32
101614, usa,37
101620, usa,37
101731, canada,36
101744, usa,37
101835, usa,43
101836, usa,34
101874, usa,37
101876, usa,38
101887, usa,31
101910, usa,34
101971, canada,43
102019, usa,32
102029, usa,44
102034, usa,32
102130, usa,39
102164, germany,44
102220, mexico,54
102275, usa,52
102359, usa,37
102430, usa,37
102505, usa,37
102542, usa,37
102564, usa,54
102571, canada,36
102581, usa,34
102642, usa,37
102668, usa,31
102676, usa,37
102702, usa,34
102733, usa,38
102921, usa,37
102939, usa,47
102945, usa,37
102967, usa,54
103190, usa,52
103277, usa,31
103304, usa,44
103315, usa,32
103336, usa,55
103445, usa,50
103467, usa,45
103496, usa,37
103579, usa,37
103624, usa,53
103630, usa,37
103636, usa,37
103871, usa,45
103922,Global,38
103935, usa,48
103955, usa,41
104058, usa,37
104059, australia,33
104123, usa,37
104211, usa,39
104243, usa,60
104311, usa,37
104337, usa,37
104362, usa,45
104413, usa,53
104429, usa,39
104437, canada,36
104447, usa,37
104505,Global,34
104569, usa,48
104604, canada,36
104636, usa,37
104705, usa,54
104759, canada,38
104796, usa,38
104862, usa,37
104925, usa,44
104939, usa,43
105012, usa,49
105058, canada,32
105076, usa,53
105100, united kingdom,38
105101, usa,46
105108, usa,35
105114, usa,38
105115, usa,41
105137, usa,48
105160, usa,37
105214, usa,34
105313, usa,34
105317, usa,32
105332, usa,57
105381, canada,36
105382, usa,37
105572, usa,37
105576, usa,37
105649,Global,38
105672, usa,37
105769, usa,33
105869, usa,32
105871, usa,37
105874, canada,36
105904, usa,35
105968, usa,41
106059, usa,34
106114, usa,37
106131, usa,32
106198, canada,34
106225, usa,38
106230, usa,37
106280,Global,38
106294, usa,37
106302, usa,58
106331, canada,36
106406, usa,34
106417, usa,37
106437, usa,35
106553, canada,36
106614, usa,33
106682, usa,37
106816, usa,57
106821, usa,37
106845, usa,37
106846, usa,37
106848, usa,37
106849, usa,39
106862, usa,43
106874, usa,33
106893, united kingdom,32
106946, usa,37
106950, canada,36
106988, usa,52
107021, usa,45
107109, canada,36
107208, usa,37
107214,Global,41
107234, australia,38
107244, usa,50
107258, usa,37
107265, usa,36
107270, germany,38
107301, united kingdom,31
107324, usa,37
107383, usa,37
107394, usa,37
107431, usa,37
107456, usa,37
107523, usa,37
107540, usa,42
107784, usa,37
107852, usa,48
107865, usa,37
107889, usa,37
107921, usa,47
107951, germany,31
107972, usa,37
108104, usa,56
108158, usa,46
108182, usa,32
108213, usa,55
108267, usa,37
108336, usa,37
108352, usa,37
108379, canada,39
108392, usa,34
108405,Global,49
108478,Global,38
108481, canada,36
108485, usa,32
108535, usa,37
108563, usa,53
108685, canada,31
108700, usa,49
108741, canada,58
108747, canada,36
108752, usa,31
108753, usa,48
108763, canada,36
108773, spain,57
108799, usa,37
108800, usa,32
108827, usa,37
108950, usa,43
109013, usa,39
109014, usa,34
109033, usa,37
109049, usa,34
109082, usa,37
109084, usa,44
109103, usa,37
109122, australia,42
109126,Global,39
109146, usa,37
109197, usa,32
109349,Global,38
109357, belgium,45
109367, usa,48
109427, singapore,37
109491, usa,40
109502, usa,37
109519, usa,32
109562, usa,37
109574, canada,50
109605, usa,31
109649, usa,43
109783, united kingdom,33
109808, canada,42
109864, usa,37
109899, usa,37
109901, australia,59
109955, australia,33
110019, usa,37
110076, canada,52
110112, usa,31
110165, usa,37
110214, usa,45
110267, canada,39
110308, usa,37
110373, usa,37
110382, usa,35
110410, usa,37
110493, canada,36
110558, usa,37
110609, japan,32
110700, usa,37
110746, united kingdom,59
110771, usa,37
110815, canada,47
110853, usa,34
110887, usa,58
110890, usa,37
110912, usa,36
110934, usa,46
110973, usa,43
110993, usa,54
111032, usa,37
111035, usa,37
111133, usa,50
111166, usa,44
111174, usa,37
111190, usa,53
111241, usa,37
111261, usa,37
111286, usa,45
111362,Global,38
111390, usa,37
111438, usa,37
111468, usa,47
111536, usa,37
111578, usa,37
111634, usa,44
111637, usa,53
111657, usa,35
111704, netherlands,50
111733, usa,37
111747, usa,56
111749, canada,36
111816, usa,37
111847, usa,38
111888, usa,50
112001, usa,43
112069, usa,38
112088, usa,37
112093, usa,35
112109, canada,33
112240,Global,38
112243, usa,37
112280, usa,50
112298,Global,38
112335, usa,49
112401, australia,49
112402, usa,36
112408, usa,48
112457, united kingdom,41
112502, usa,37
112544, usa,37
112548, usa,45
112559, usa,37
112580,Global,31
112590, usa,37
112598, usa,37
112672, usa,47
112709, england,42
112765, usa,35
112845, canada,36
112914, usa,37
112931, usa,34
112953, usa,31
112979, usa,60
113062, usa,37
113292, usa,38
113328, usa,37
113334, canada,40
113364, usa,44
113383, usa,46
113435, usa,49
113467, usa,37
113475, usa,36
113519, usa,37
113560, usa,37
113602, usa,52
113618, usa,37
113624, usa,37
113633, usa,42
113657, usa,37
113661, usa,39
113663,Global,38
113680, usa,47
113752, usa,37
113755, usa,37
113778, usa,46
113804,Global,52
113902, usa,36
113904, usa,31
113913, usa,49
113926, canada,36
113944, usa,37
113983, usa,39
114007, usa,37
114016, usa,31
114075, netherlands,38
114085, usa,37
114089, usa,37
114143,Global,31
114200, usa,41
114216, canada,36
114265, usa,37
114279, united kingdom,42
114304, usa,31
114306, canada,43
114368, usa,33
114434, usa,39
114444, usa,34
114466, usa,37
114483, usa,33
114498, usa,37
114544, usa,35
114551, usa,37
114565, usa,37
114583, usa,37
114597,Global,38
114601,Global,38
114620, usa,32
114629, usa,31
114662, canada,36
114695, canada,36
114742, usa,37
114799,Global,38
114802, usa,37
114813, usa,37
114868, canada,31
114893, united kingdom,32
114988, usa,37
115003, usa,43
115045, canada,36
115150, usa,59
115161, usa,37
115180, canada,36
115234, usa,32
115473,Global,38
115490, usa,37
115503, usa,37
115536, usa,32
115537, canada,50
115678, usa,34
115682,Global,38
115692, usa,33
115717, usa,37
115724, usa,37
115759, usa,39
115783,Global,33
115833, usa,37
115841, usa,60
115874, new zealand,59
115907, usa,37
115929, usa,37
115934, usa,44
115953, usa,36
115956, usa,37
115963, usa,37
115971, usa,31
115973, usa,37
115998, usa,49
116006, germany,34
116041, usa,34
116090, usa,37
116122, usa,31
116160, usa,39
116183, usa,37
116210, netherlands,46
116220, usa,32
116249, usa,37
116288, usa,37
116313, usa,35
116318, usa,37
116391, usa,50
116395, usa,37
116428, canada,47
116433, usa,37
116506, usa,37
116535, usa,37
116537, usa,37
116549, usa,44
116555, usa,43
116582,Global,32
116600, usa,37
116676, canada,47
116744, usa,32
116758, usa,38
116816, usa,37
116866,Global,38
116897, usa,43
116904, usa,38
116972, usa,42
117092, canada,53
117162, usa,37
117164, usa,49
117210,Global,35
117251, usa,37
117256, usa,37
117318, usa,37
117345, usa,31
117390,Global,38
117396, usa,37
117418,Global,38
117450, usa,37
117489, usa,37
117495, usa,50
117515, usa,37
117553, usa,37
117557, usa,37
117577, usa,37
117593, canada,31
117652, usa,37
117700, canada,39
117738, usa,37
117852, usa,34
117858, usa,37
117873, usa,50
117877, usa,37
117925, usa,40
117963, usa,37
118101, usa,37
118228, usa,37
118344, usa,37
118414, usa,37
118484, usa,37
118489, usa,31
118490, usa,37
118524, usa,37
118533, usa,37
118542, usa,37
118543, usa,49
118587, usa,59
118628, canada,34
118654, usa,37
118659, usa,37
118677, usa,46
118683, usa,50
118848, usa,33
118871, usa,37
118881, united kingdom,31
118955, usa,37
118985, usa,51
119027, usa,37
119229, usa,37
119326, usa,37
119369,Global,38
119387, usa,32
119413, usa,37
119418, usa,34
119421, canada,32
119446, canada,36
119488, usa,41
119505, netherlands,32
119517, usa,37
119529, usa,44
119590, usa,37
119594, canada,33
119631, usa,46
119671, usa,37
119806, usa,37
119858, usa,53
119963, canada,36
120030, usa,37
120080, united kingdom,32
120082, canada,47
120090,Global,38
120093, usa,59
120137, usa,37
120155, usa,42
120178, usa,59
120181, united kingdom,36
120332, france,41
120333, usa,35
120345, usa,37
120396, usa,46
120515, brazil,42
120548, spain,39
120565, singapore,38
120578, usa,37
120598, usa,37
120695, usa,39
120696, usa,31
120735, usa,44
120771, usa,49
120807, usa,43
120829, usa,37
120873, usa,59
120942, usa,37
120985, germany,31
121065, usa,37
121083, usa,38
121093, usa,32
121119, usa,50
121135, usa,37
121166, usa,55
121167, usa,37
121173, usa,47
121178, usa,47
121205, usa,37
121251, usa,41
121264, usa,37
121282, usa,32
121313, usa,37
121405, usa,37
121407, usa,36
121530, usa,35
121547, usa,37
121587, usa,55
121592, usa,37
121620, usa,37
121779, usa,41
121817, usa,38
121932, usa,48
121941, usa,57
121986, usa,54
122014, usa,39
122026, usa,53
122045, netherlands,54
122096,Global,32
122235, usa,37
122386, usa,31
122418, usa,37
122429, usa,48
122542, usa,33
122607, usa,42
122643, usa,37
122658, usa,37
122671, usa,32
122675,Global,38
122743,Global,36
122782, usa,38
122784, usa,37
122793, canada,46
122801, usa,38
122802,Global,38
122867, usa,56
122881, united kingdom,33
122883, usa,37
122958, usa,37
123039, usa,37
123056, canada,32
123066, usa,37
123094, usa,45
123095, usa,37
123115, usa,37
123238, usa,57
123280, usa,37
123284, usa,60
123415, usa,55
123430, usa,37
123460, usa,31
123468, canada,42
123500, usa,55
123503, usa,54
123515, usa,37
123531, usa,35
123543, usa,37
123544, usa,37
123567, usa,45
123597, canada,44
123676, usa,36
123687, usa,37
123732, usa,45
123733, usa,37
123784, canada,37
123825, canada,36
123867, usa,37
123961, usa,37
123981, usa,46
123988, usa,32
124048, usa,37
124066,Global,38
124175, usa,42
124204, usa,37
124259, usa,37
124310, usa,53
124322, canada,36
124363, usa,36
124474, usa,53
124487, usa,37
124488, usa,37
124489, usa,37
124574, usa,37
124597, canada,38
124648, usa,55
124681, australia,44
124720, usa,36
124732, usa,37
124747, usa,43
124769, usa,37
124852, usa,37
124874, usa,32
124915, canada,36
124942, usa,37
124946, usa,56
124983, usa,32
124989, usa,46
125027, usa,54
125031,Global,38
125060, usa,37
125063, canada,44
125133,Global,38
125256, usa,37
125287, usa,40
125411, usa,43
125443, usa,37
125514, usa,37
125519, usa,40
125538, canada,35
125554, usa,44
125701, usa,38
125774, iran,36
125779, usa,37
125808, switzerland,32
125878, usa,37
125892, usa,37
125917, usa,33
125918, usa,31
125928, usa,37
126026, usa,44
126044,Global,53
126149, usa,37
126181, usa,57
126196, usa,36
126240, usa,51
126296, united kingdom,41
126298, usa,37
126331, usa,37
126374, usa,39
126404, usa,38
126444, usa,37
126487, usa,37
126492, usa,31
126585, canada,36
126671, usa,37
126693, canada,33
126726, usa,34
126736, usa,38
126783, united kingdom,44
126803, usa,47
126810, usa,37
126812, usa,37
126814, usa,32
126849, canada,36
126883, usa,37
126903, usa,37
126907, usa,50
126911, usa,57
126985,Global,38
127024, canada,57
127037,Global,38
127049, usa,31
127113, usa,39
127122, usa,37
127129, canada,36
127131, united kingdom,42
127147, usa,37
127168, usa,37
127190, usa,57
127200, usa,37
127245, usa,37
127359, usa,33
127384, usa,32
127404, usa,37
127417, usa,37
127438, usa,58
127481, canada,45
127490, usa,40
127505, usa,41
127519, usa,33
127537, usa,37
127564, usa,37
127581, usa,37
127621, usa,41
127648, canada,42
127755, canada,38
127782, usa,36
127826, usa,37
127827, usa,37
127854, usa,37
127893, usa,32
127914, usa,43
127970, usa,37
128014, usa,37
128019, usa,37
128033, usa,47
128040, usa,35
128045, usa,41
128060, usa,36
128085, usa,40
128094, usa,35
128119, usa,37
128122, usa,37
128208, usa,34
128276,Global,38
128286, usa,37
128324, usa,35
128325, usa,43
128332, usa,37
128406, usa,31
128543, usa,37
128579,Global,38
128610,Global,48
128693, united kingdom,33
128696, united kingdom,34
128710, canada,36
128732, usa,31
128790, united kingdom,31
128835, usa,60
128841, usa,42
128915, usa,43
128942, usa,31
129008, usa,44
129074, usa,51
129084, usa,39
129113,Global,35
129187, usa,37
129238, usa,37
129358, usa,36
129368,Global,38
129373,Global,54
129389,Global,38
129399, usa,37
129461, usa,39
129465, usa,33
129474,Global,50
129503, portugal,40
129505, usa,37
129563, usa,37
129690, usa,34
129725, canada,36
129790, usa,37
129851, usa,35
129929,Global,38
130063, usa,35
130132, canada,33
130157, usa,47
130215, usa,34
130438, canada,38
130474, usa,33
130482, universe,54
130485, usa,37
130493, usa,45
130502, usa,37
130554, usa,37
130571, usa,37
130624, usa,37
130784, usa,37
130792, cyprus,36
130837, canada,32
130847, usa,35
130866, usa,44
130913, usa,35
130950, usa,32
130961, usa,37
131021, usa,37
131026, usa,33
131027, usa,31
131032, usa,36
131094, canada,36
131099, united kingdom,39
131126, spain,31
131182, usa,32
131317, usa,37
131338, usa,37
131354, usa,37
131402, new zealand,34
131482, usa,37
131510, luxembourg,31
131548, usa,37
131560, usa,37
131594, usa,47
131597, usa,41
131617, usa,37
131622, usa,51
131655, usa,37
131657, canada,36
131675, netherlands,36
131678, netherlands,35
131779, usa,45
131837, usa,37
131855, united kingdom,31
131883, usa,37
131913, germany,35
131967, usa,34
131974,Global,38
132006, usa,31
132007, usa,37
132012, usa,37
132031, germany,31
132083, usa,47
132142, usa,43
132157, usa,34
132171, usa,54
132173, usa,37
132188,Global,55
132199, usa,37
132203, united kingdom,33
132290, usa,32
132357, usa,52
132373, usa,45
132375, usa,58
132382, usa,40
132392, usa,38
132446, canada,36
